DocID,TF-IDF,Okapi TF,BM25,Laplace,Jelinek-Mercer,Label
211-53,0,0,0,-131.63546414323037,-131.63546414323037,0
026-1,0,0,0,-101.25804934094644,-101.25804934094644,0
026-80,0,0,0,-101.25804934094644,-101.25804934094644,0
058-54,0,0,0,-232.89351348417682,-232.89351348417682,0
114-58,0,0,0,-253.1451233523661,-253.1451233523661,0
151803-1117,0.0,0.0,0.0,0,0,0
293-77,0,0,0,-293.6483430887446,-293.6483430887446,0
098-96,0,0,0,-151.88707401141966,-151.88707401141966,0
208-67,0,0,0,-172.13868387960895,-172.13868387960895,0
338-33,0,0,0,-172.13868387960895,-172.13868387960895,0
093-69,0,0,0,-263.27092828646073,-263.27092828646073,0
136-62,0,0,0,-232.89351348417682,-232.89351348417682,0
103-71,0,0,0,-313.8999529569338,-313.8999529569338,0
039-75,0,0,0,-162.0128789455143,-162.0128789455143,0
054-47,0,0,0,-192.39029374779824,-192.39029374779824,0
109-20,0,0,0,-172.13868387960895,-172.13868387960895,0
352-30,0,0,0,-202.51609868189288,-202.51609868189288,0
009-94,0,0,0,-101.25804934094644,-101.25804934094644,0
254-87,0,0,0,-263.27092828646073,-263.27092828646073,0
360-70,0,0,0,-263.27092828646073,-263.27092828646073,0
050-92,0,0,0,-192.39029374779824,-192.39029374779824,0
106-76,0,0,0,-162.0128789455143,-162.0128789455143,0
301-77,0,0,0,-212.64190361598753,-212.64190361598753,0
146-18,0,0,0,-172.13868387960895,-172.13868387960895,0
001-51,0,0,0,-151.88707401141966,-151.88707401141966,0
338-44,0,0,0,-172.13868387960895,-172.13868387960895,0
295-37,0,0,0,-60.75482960456786,-60.75482960456786,0
054-13,0,0,0,-192.39029374779824,-192.39029374779824,0
141-5,0,0,0,-222.76770855008218,-222.76770855008218,0
314-5,0,0,0,-172.13868387960895,-172.13868387960895,0
200-29,0,0,0,-192.39029374779824,-192.39029374779824,0
183-42,0,0,0,-81.00643947275715,-81.00643947275715,0
141-29,0,0,0,-222.76770855008218,-222.76770855008218,0
062-72,0,0,0,-141.761269077325,-141.761269077325,0
335-86,0,0,0,-151.88707401141966,-151.88707401141966,0
099-90,0,0,0,-263.27092828646073,-263.27092828646073,0
295-88,0,0,0,-60.75482960456786,-60.75482960456786,0
247-11,0,0,0,-222.76770855008218,-222.76770855008218,0
139-34,0,0,0,-81.00643947275715,-81.00643947275715,0
168-47,0,0,0,-202.51609868189288,-202.51609868189288,0
111-70,0,0,0,-81.00643947275715,-81.00643947275715,0
035-9,0,0,0,-222.76770855008218,-222.76770855008218,0
082-36,0,0,0,-141.761269077325,-141.761269077325,0
029-34,0,0,0,-50.629024670473214,-50.629024670473214,0
056-46,0,0,0,-243.01931841827147,-243.01931841827147,0
039-12,0,0,0,-162.0128789455143,-162.0128789455143,0
114-81,0,0,0,-253.1451233523661,-253.1451233523661,0
080-50,0,0,0,-131.63546414323037,-131.63546414323037,0
143-43,0,0,0,-101.25804934094644,-101.25804934094644,0
151803-6101,0.0,0.0,0.0,0,0,0
241-45,0,0,0,-334.15156282512305,-334.15156282512305,0
027-75,0,0,0,-60.75482960456786,-60.75482960456786,0
033-15,0,0,0,-131.63546414323037,-131.63546414323037,0
056-0,0,0,0,-243.01931841827147,-243.01931841827147,0
040-38,0,0,0,-243.01931841827147,-243.01931841827147,0
168-57,0,0,0,-202.51609868189288,-202.51609868189288,0
181-54,0,0,0,-172.13868387960895,-172.13868387960895,0
002-33,0,0,0,-141.761269077325,-141.761269077325,0
316-73,0,0,0,-70.8806345386625,-70.8806345386625,0
160-65,0,0,0,-50.629024670473214,-50.629024670473214,0
112-47,0,0,0,-60.75482960456786,-60.75482960456786,0
099-62,0,0,0,-263.27092828646073,-263.27092828646073,0
304-90,0,0,0,-222.76770855008218,-222.76770855008218,0
213-83,0,0,0,-131.63546414323037,-131.63546414323037,0
259-68,0,0,0,-243.01931841827147,-243.01931841827147,0
130-80,0,0,0,-121.50965920913573,-121.50965920913573,0
009-45,0,0,0,-101.25804934094644,-101.25804934094644,0
029-13,0,0,0,-50.629024670473214,-50.629024670473214,0
333-67,0,0,0,-151.88707401141966,-151.88707401141966,0
067-68,0,0,0,-121.50965920913573,-121.50965920913573,0
086-3,0,0,0,-222.76770855008218,-222.76770855008218,0
245-6,0,0,0,-303.7741480228392,-303.7741480228392,0
052-93,0,0,0,-162.0128789455143,-162.0128789455143,0
316-7,0,0,0,-70.8806345386625,-70.8806345386625,0
187-65,0,0,0,-212.64190361598753,-212.64190361598753,0
257-11,0,0,0,-303.7741480228392,-303.7741480228392,0
120-51,0,0,0,-212.64190361598753,-212.64190361598753,0
122-11,0,0,0,-172.13868387960895,-172.13868387960895,0
268-12,0,0,0,-141.761269077325,-141.761269077325,0
164-72,0,0,0,-232.89351348417682,-232.89351348417682,0
355-76,0,0,0,-91.1322444068518,-91.1322444068518,0
015-92,0,0,0,-81.00643947275715,-81.00643947275715,0
253-28,0,0,0,-212.64190361598753,-212.64190361598753,0
109-57,0,0,0,-172.13868387960895,-172.13868387960895,0
083-58,0,0,0,-81.00643947275715,-81.00643947275715,0
211-74,0,0,0,-131.63546414323037,-131.63546414323037,0
112-45,0,0,0,-60.75482960456786,-60.75482960456786,0
008-58,0,0,0,-283.52253815464996,-283.52253815464996,0
130-2,0,0,0,-121.50965920913573,-121.50965920913573,0
103-67,0,0,0,-313.8999529569338,-313.8999529569338,0
105-23,0,0,0,-283.52253815464996,-283.52253815464996,0
225-85,0,0,0,-182.2644888137036,-182.2644888137036,0
241-25,0,0,0,-334.15156282512305,-334.15156282512305,0
035-59,0,0,0,-222.76770855008218,-222.76770855008218,0
107-89,0,0,0,-243.01931841827147,-243.01931841827147,0
208-22,0,0,0,-172.13868387960895,-172.13868387960895,0
114-32,0,0,0,-253.1451233523661,-253.1451233523661,0
247-22,0,0,0,-222.76770855008218,-222.76770855008218,0
209-36,0,0,0,-232.89351348417682,-232.89351348417682,0
015-16,0,0,0,-81.00643947275715,-81.00643947275715,0
001-78,0,0,0,-151.88707401141966,-151.88707401141966,0
353-31,0,0,0,-151.88707401141966,-151.88707401141966,0
110-82,0,0,0,-121.50965920913573,-121.50965920913573,0
355-62,0,0,0,-91.1322444068518,-91.1322444068518,0
141-84,0,0,0,-222.76770855008218,-222.76770855008218,0
183-48,0,0,0,-81.00643947275715,-81.00643947275715,0
116-44,0,0,0,-243.01931841827147,-243.01931841827147,0
138-40,0,0,0,-81.00643947275715,-81.00643947275715,0
315-75,0,0,0,-131.63546414323037,-131.63546414323037,0
031-60,0,0,0,-172.13868387960895,-172.13868387960895,0
086-55,0,0,0,-222.76770855008218,-222.76770855008218,0
140-29,0,0,0,-354.4031726933123,-354.4031726933123,0
245-69,0,0,0,-303.7741480228392,-303.7741480228392,0
255-15,0,0,0,-293.6483430887446,-293.6483430887446,0
085-64,0,0,0,-222.76770855008218,-222.76770855008218,0
225-97,0,0,0,-182.2644888137036,-182.2644888137036,0
182-1,0,0,0,-384.78058749559614,-384.78058749559614,0
079-1,0,0,0,-141.761269077325,-141.761269077325,0
113-70,0,0,0,-182.2644888137036,-182.2644888137036,0
340-90,0,0,0,-192.39029374779824,-192.39029374779824,0
208-20,0,0,0,-172.13868387960895,-172.13868387960895,0
018-10,0,0,0,-162.0128789455143,-162.0128789455143,0
176-5,0,0,0,-162.0128789455143,-162.0128789455143,0
150-93,0,0,0,-212.64190361598753,-212.64190361598753,0
173-57,0,0,0,-243.01931841827147,-243.01931841827147,0
094-10,0,0,0,-222.76770855008218,-222.76770855008218,0
266-87,0,0,0,-91.1322444068518,-91.1322444068518,0
347-20,0,0,0,-162.0128789455143,-162.0128789455143,0
164-45,0,0,0,-232.89351348417682,-232.89351348417682,0
218-91,0,0,0,-101.25804934094644,-101.25804934094644,0
160-15,0,0,0,-50.629024670473214,-50.629024670473214,0
246-72,0,0,0,-232.89351348417682,-232.89351348417682,0
170-83,0,0,0,-243.01931841827147,-243.01931841827147,0
135-35,0,0,0,-222.76770855008218,-222.76770855008218,0
095-72,0,0,0,-192.39029374779824,-192.39029374779824,0
103-86,0,0,0,-313.8999529569338,-313.8999529569338,0
062-13,0,0,0,-141.761269077325,-141.761269077325,0
130-74,0,0,0,-121.50965920913573,-121.50965920913573,0
246-17,0,0,0,-232.89351348417682,-232.89351348417682,0
122-94,0,0,0,-172.13868387960895,-172.13868387960895,0
069-31,0,0,0,-91.1322444068518,-91.1322444068518,0
029-1,0,0,0,-50.629024670473214,-50.629024670473214,0
094-41,0,0,0,-222.76770855008218,-222.76770855008218,0
050-95,0,0,0,-192.39029374779824,-192.39029374779824,0
303-18,0,0,0,-141.761269077325,-141.761269077325,0
210-14,0,0,0,-101.25804934094644,-101.25804934094644,0
187-40,0,0,0,-212.64190361598753,-212.64190361598753,0
153-55,0,0,0,-101.25804934094644,-101.25804934094644,0
301-25,0,0,0,-212.64190361598753,-212.64190361598753,0
106-28,0,0,0,-162.0128789455143,-162.0128789455143,0
061-26,0,0,0,-121.50965920913573,-121.50965920913573,0
360-80,0,0,0,-263.27092828646073,-263.27092828646073,0
157-10,0,0,0,-263.27092828646073,-263.27092828646073,0
112-43,0,0,0,-60.75482960456786,-60.75482960456786,0
347-84,0,0,0,-162.0128789455143,-162.0128789455143,0
225-33,0,0,0,-182.2644888137036,-182.2644888137036,0
069-71,0,0,0,-91.1322444068518,-91.1322444068518,0
041-13,0,0,0,-101.25804934094644,-101.25804934094644,0
114-62,0,0,0,-253.1451233523661,-253.1451233523661,0
143-42,0,0,0,-101.25804934094644,-101.25804934094644,0
336-4,0,0,0,-182.2644888137036,-182.2644888137036,0
155-67,0,0,0,-172.13868387960895,-172.13868387960895,0
100-5,0,0,0,-121.50965920913573,-121.50965920913573,0
224-41,0,0,0,-162.0128789455143,-162.0128789455143,0
081-60,0,0,0,-141.761269077325,-141.761269077325,0
266-40,0,0,0,-91.1322444068518,-91.1322444068518,0
153-42,0,0,0,-101.25804934094644,-101.25804934094644,0
169-95,0,0,0,-202.51609868189288,-202.51609868189288,0
093-6,0,0,0,-263.27092828646073,-263.27092828646073,0
206-92,0,0,0,-394.90639242969075,-394.90639242969075,0
002-98,0,0,0,-141.761269077325,-141.761269077325,0
062-30,0,0,0,-141.761269077325,-141.761269077325,0
122-52,0,0,0,-172.13868387960895,-172.13868387960895,0
137-48,0,0,0,-212.64190361598753,-212.64190361598753,0
200-50,0,0,0,-192.39029374779824,-192.39029374779824,0
219-79,0,0,0,-151.88707401141966,-151.88707401141966,0
184-4,0,0,0,-81.00643947275715,-81.00643947275715,0
216-12,0,0,0,-182.2644888137036,-182.2644888137036,0
008-1,0,0,0,-283.52253815464996,-283.52253815464996,0
177-73,0,0,0,-192.39029374779824,-192.39029374779824,0
165-94,0,0,0,-141.761269077325,-141.761269077325,0
061-39,0,0,0,-121.50965920913573,-121.50965920913573,0
156-34,0,0,0,-50.629024670473214,-50.629024670473214,0
365-23,0,0,0,-162.0128789455143,-162.0128789455143,0
177-26,0,0,0,-192.39029374779824,-192.39029374779824,0
267-94,0,0,0,-131.63546414323037,-131.63546414323037,0
139-2,0,0,0,-81.00643947275715,-81.00643947275715,0
147-33,0,0,0,-222.76770855008218,-222.76770855008218,0
151801-178,0.0,0.0,0.0,0,0,0
041-18,0,0,0,-101.25804934094644,-101.25804934094644,0
323-26,0,0,0,-131.63546414323037,-131.63546414323037,0
347-24,0,0,0,-162.0128789455143,-162.0128789455143,0
074-6,0,0,0,-172.13868387960895,-172.13868387960895,0
348-41,0,0,0,-141.761269077325,-141.761269077325,0
049-10,0,0,0,-141.761269077325,-141.761269077325,0
121-96,0,0,0,-151.88707401141966,-151.88707401141966,0
206-84,0,0,0,-394.90639242969075,-394.90639242969075,0
170-27,0,0,0,-243.01931841827147,-243.01931841827147,0
147-83,0,0,0,-222.76770855008218,-222.76770855008218,0
163-91,0,0,0,-162.0128789455143,-162.0128789455143,0
165-64,0,0,0,-141.761269077325,-141.761269077325,0
055-22,0,0,0,-81.00643947275715,-81.00643947275715,0
246-15,0,0,0,-232.89351348417682,-232.89351348417682,0
039-79,0,0,0,-162.0128789455143,-162.0128789455143,0
108-53,0,0,0,-172.13868387960895,-172.13868387960895,0
224-4,0,0,0,-162.0128789455143,-162.0128789455143,0
151803-12636,0.0,0.0,0.0,0,0,0
140-10,0,0,0,-354.4031726933123,-354.4031726933123,0
315-97,0,0,0,-131.63546414323037,-131.63546414323037,0
187-82,0,0,0,-212.64190361598753,-212.64190361598753,0
252-43,0,0,0,-172.13868387960895,-172.13868387960895,0
146-25,0,0,0,-172.13868387960895,-172.13868387960895,0
266-12,0,0,0,-91.1322444068518,-91.1322444068518,0
142-94,0,0,0,-151.88707401141966,-151.88707401141966,0
315-8,0,0,0,-131.63546414323037,-131.63546414323037,0
208-27,0,0,0,-172.13868387960895,-172.13868387960895,0
137-70,0,0,0,-212.64190361598753,-212.64190361598753,0
274-91,0,0,0,-70.8806345386625,-70.8806345386625,0
296-10,0,0,0,-70.8806345386625,-70.8806345386625,0
214-70,0,0,0,-334.15156282512305,-334.15156282512305,0
126-27,0,0,0,-162.0128789455143,-162.0128789455143,0
304-72,0,0,0,-222.76770855008218,-222.76770855008218,0
067-87,0,0,0,-121.50965920913573,-121.50965920913573,0
272-4,0,0,0,-415.15800229788,-415.15800229788,0
297-81,0,0,0,-273.39673322055535,-273.39673322055535,0
272-3,0,0,0,-415.15800229788,-415.15800229788,0
151803-36397,0.0,0.0,0.0,0,0,0
051-55,0,0,0,-222.76770855008218,-222.76770855008218,0
033-35,0,0,0,-131.63546414323037,-131.63546414323037,0
008-34,0,0,0,-283.52253815464996,-283.52253815464996,0
148-39,0,0,0,-283.52253815464996,-283.52253815464996,0
167-69,0,0,0,-445.53541710016384,-445.53541710016384,0
204-82,0,0,0,-111.38385427504109,-111.38385427504109,0
226-7,0,0,0,-91.1322444068518,-91.1322444068518,0
259-19,0,0,0,-243.01931841827147,-243.01931841827147,0
141-70,0,0,0,-222.76770855008218,-222.76770855008218,0
084-79,0,0,0,-232.89351348417682,-232.89351348417682,0
205-15,0,0,0,-141.761269077325,-141.761269077325,0
142-49,0,0,0,-151.88707401141966,-151.88707401141966,0
105-28,0,0,0,-283.52253815464996,-283.52253815464996,0
015-90,0,0,0,-81.00643947275715,-81.00643947275715,0
097-35,0,0,0,-182.2644888137036,-182.2644888137036,0
355-11,0,0,0,-91.1322444068518,-91.1322444068518,0
050-83,0,0,0,-192.39029374779824,-192.39029374779824,0
035-6,0,0,0,-222.76770855008218,-222.76770855008218,0
190-65,0,0,0,-172.13868387960895,-172.13868387960895,0
301-1,0,0,0,-212.64190361598753,-212.64190361598753,0
259-30,0,0,0,-243.01931841827147,-243.01931841827147,0
010-14,0,0,0,-141.761269077325,-141.761269077325,0
135-31,0,0,0,-222.76770855008218,-222.76770855008218,0
201-0,0,0,0,-50.629024670473214,-50.629024670473214,0
360-49,0,0,0,-263.27092828646073,-263.27092828646073,0
074-10,0,0,0,-172.13868387960895,-172.13868387960895,0
268-43,0,0,0,-141.761269077325,-141.761269077325,0
084-20,0,0,0,-232.89351348417682,-232.89351348417682,0
164-99,0,0,0,-232.89351348417682,-232.89351348417682,0
051-86,0,0,0,-222.76770855008218,-222.76770855008218,0
105-80,0,0,0,-283.52253815464996,-283.52253815464996,0
323-85,0,0,0,-131.63546414323037,-131.63546414323037,0
147-52,0,0,0,-222.76770855008218,-222.76770855008218,0
023-57,0,0,0,-131.63546414323037,-131.63546414323037,0
146-67,0,0,0,-172.13868387960895,-172.13868387960895,0
177-51,0,0,0,-192.39029374779824,-192.39029374779824,0
082-75,0,0,0,-141.761269077325,-141.761269077325,0
026-13,0,0,0,-101.25804934094644,-101.25804934094644,0
231-7,0,0,0,-111.38385427504109,-111.38385427504109,0
169-13,0,0,0,-202.51609868189288,-202.51609868189288,0
155-43,0,0,0,-172.13868387960895,-172.13868387960895,0
054-53,0,0,0,-192.39029374779824,-192.39029374779824,0
142-88,0,0,0,-151.88707401141966,-151.88707401141966,0
204-79,0,0,0,-111.38385427504109,-111.38385427504109,0
039-98,0,0,0,-162.0128789455143,-162.0128789455143,0
027-45,0,0,0,-60.75482960456786,-60.75482960456786,0
314-73,0,0,0,-172.13868387960895,-172.13868387960895,0
215-30,0,0,0,-182.2644888137036,-182.2644888137036,0
274-97,0,0,0,-70.8806345386625,-70.8806345386625,0
035-38,0,0,0,-222.76770855008218,-222.76770855008218,0
142-4,0,0,0,-151.88707401141966,-151.88707401141966,0
132-32,0,0,0,-192.39029374779824,-192.39029374779824,0
143-93,0,0,0,-101.25804934094644,-101.25804934094644,0
031-83,0,0,0,-172.13868387960895,-172.13868387960895,0
306-44,0,0,0,-182.2644888137036,-182.2644888137036,0
257-62,0,0,0,-303.7741480228392,-303.7741480228392,0
059-41,0,0,0,-111.38385427504109,-111.38385427504109,0
352-87,0,0,0,-202.51609868189288,-202.51609868189288,0
113-32,0,0,0,-182.2644888137036,-182.2644888137036,0
157-51,0,0,0,-263.27092828646073,-263.27092828646073,0
294-70,0,0,0,-182.2644888137036,-182.2644888137036,0
146-1,0,0,0,-172.13868387960895,-172.13868387960895,0
323-1,0,0,0,-131.63546414323037,-131.63546414323037,0
298-99,0,0,0,-263.27092828646073,-263.27092828646073,0
081-31,0,0,0,-141.761269077325,-141.761269077325,0
213-42,0,0,0,-131.63546414323037,-131.63546414323037,0
165-43,0,0,0,-141.761269077325,-141.761269077325,0
176-40,0,0,0,-162.0128789455143,-162.0128789455143,0
131-57,0,0,0,-202.51609868189288,-202.51609868189288,0
113-87,0,0,0,-182.2644888137036,-182.2644888137036,0
152-40,0,0,0,-91.1322444068518,-91.1322444068518,0
177-74,0,0,0,-192.39029374779824,-192.39029374779824,0
213-14,0,0,0,-131.63546414323037,-131.63546414323037,0
160-94,0,0,0,-50.629024670473214,-50.629024670473214,0
214-6,0,0,0,-334.15156282512305,-334.15156282512305,0
253-72,0,0,0,-212.64190361598753,-212.64190361598753,0
201-76,0,0,0,-50.629024670473214,-50.629024670473214,0
233-96,0,0,0,-91.1322444068518,-91.1322444068518,0
145-2,0,0,0,-131.63546414323037,-131.63546414323037,0
291-83,0,0,0,-202.51609868189288,-202.51609868189288,0
284-98,0,0,0,-50.629024670473214,-50.629024670473214,0
210-16,0,0,0,-101.25804934094644,-101.25804934094644,0
332-68,0,0,0,-243.01931841827147,-243.01931841827147,0
348-95,0,0,0,-141.761269077325,-141.761269077325,0
109-5,0,0,0,-172.13868387960895,-172.13868387960895,0
151802-4979,0.0,0.0,0.0,0,0,0
033-93,0,0,0,-131.63546414323037,-131.63546414323037,0
259-2,0,0,0,-243.01931841827147,-243.01931841827147,0
035-35,0,0,0,-222.76770855008218,-222.76770855008218,0
135-18,0,0,0,-222.76770855008218,-222.76770855008218,0
156-71,0,0,0,-50.629024670473214,-50.629024670473214,0
067-44,0,0,0,-121.50965920913573,-121.50965920913573,0
299-36,0,0,0,-192.39029374779824,-192.39029374779824,0
087-14,0,0,0,-192.39029374779824,-192.39029374779824,0
295-40,0,0,0,-60.75482960456786,-60.75482960456786,0
294-62,0,0,0,-182.2644888137036,-182.2644888137036,0
230-73,0,0,0,-81.00643947275715,-81.00643947275715,0
061-34,0,0,0,-121.50965920913573,-121.50965920913573,0
170-53,0,0,0,-243.01931841827147,-243.01931841827147,0
012-0,0,0,0,-324.02575789102843,-324.02575789102843,0
217-24,0,0,0,-151.88707401141966,-151.88707401141966,0
061-45,0,0,0,-121.50965920913573,-121.50965920913573,0
061-83,0,0,0,-121.50965920913573,-121.50965920913573,0
184-3,0,0,0,-81.00643947275715,-81.00643947275715,0
082-90,0,0,0,-141.761269077325,-141.761269077325,0
057-60,0,0,0,-121.50965920913573,-121.50965920913573,0
223-73,0,0,0,-151.88707401141966,-151.88707401141966,0
272-19,0,0,0,-415.15800229788,-415.15800229788,0
112-56,0,0,0,-60.75482960456786,-60.75482960456786,0
051-31,0,0,0,-222.76770855008218,-222.76770855008218,0
062-58,0,0,0,-141.761269077325,-141.761269077325,0
052-92,0,0,0,-162.0128789455143,-162.0128789455143,0
072-61,0,0,0,-253.1451233523661,-253.1451233523661,0
360-25,0,0,0,-263.27092828646073,-263.27092828646073,0
107-95,0,0,0,-243.01931841827147,-243.01931841827147,0
293-14,0,0,0,-293.6483430887446,-293.6483430887446,0
201-35,0,0,0,-50.629024670473214,-50.629024670473214,0
149-92,0,0,0,-172.13868387960895,-172.13868387960895,0
202-82,0,0,0,-50.629024670473214,-50.629024670473214,0
104-74,0,0,0,-111.38385427504109,-111.38385427504109,0
333-9,0,0,0,-151.88707401141966,-151.88707401141966,0
085-19,0,0,0,-222.76770855008218,-222.76770855008218,0
335-52,0,0,0,-151.88707401141966,-151.88707401141966,0
022-64,0,0,0,-192.39029374779824,-192.39029374779824,0
126-73,0,0,0,-162.0128789455143,-162.0128789455143,0
148-97,0,0,0,-283.52253815464996,-283.52253815464996,0
327-29,0,0,0,-334.15156282512305,-334.15156282512305,0
033-60,0,0,0,-131.63546414323037,-131.63546414323037,0
116-21,0,0,0,-243.01931841827147,-243.01931841827147,0
137-54,0,0,0,-212.64190361598753,-212.64190361598753,0
208-95,0,0,0,-172.13868387960895,-172.13868387960895,0
264-74,0,0,0,-151.88707401141966,-151.88707401141966,0
009-89,0,0,0,-101.25804934094644,-101.25804934094644,0
034-47,0,0,0,-232.89351348417682,-232.89351348417682,0
297-0,0,0,0,-273.39673322055535,-273.39673322055535,0
010-25,0,0,0,-141.761269077325,-141.761269077325,0
101-41,0,0,0,-232.89351348417682,-232.89351348417682,0
336-2,0,0,0,-182.2644888137036,-182.2644888137036,0
163-50,0,0,0,-162.0128789455143,-162.0128789455143,0
102-99,0,0,0,-162.0128789455143,-162.0128789455143,0
027-28,0,0,0,-60.75482960456786,-60.75482960456786,0
068-54,0,0,0,-91.1322444068518,-91.1322444068518,0
252-51,0,0,0,-172.13868387960895,-172.13868387960895,0
316-15,0,0,0,-70.8806345386625,-70.8806345386625,0
219-53,0,0,0,-151.88707401141966,-151.88707401141966,0
163-48,0,0,0,-162.0128789455143,-162.0128789455143,0
204-11,0,0,0,-111.38385427504109,-111.38385427504109,0
285-29,0,0,0,-111.38385427504109,-111.38385427504109,0
265-59,0,0,0,-111.38385427504109,-111.38385427504109,0
288-4,0,0,0,-202.51609868189288,-202.51609868189288,0
151801-6304,0.0,0.0,0.0,0,0,0
293-92,0,0,0,-293.6483430887446,-293.6483430887446,0
100-0,0,0,0,-121.50965920913573,-121.50965920913573,0
150-86,0,0,0,-212.64190361598753,-212.64190361598753,0
226-27,0,0,0,-91.1322444068518,-91.1322444068518,0
297-27,0,0,0,-273.39673322055535,-273.39673322055535,0
210-40,0,0,0,-101.25804934094644,-101.25804934094644,0
245-64,0,0,0,-303.7741480228392,-303.7741480228392,0
212-87,0,0,0,-141.761269077325,-141.761269077325,0
102-53,0,0,0,-162.0128789455143,-162.0128789455143,0
300-54,0,0,0,-111.38385427504109,-111.38385427504109,0
190-82,0,0,0,-172.13868387960895,-172.13868387960895,0
153-48,0,0,0,-101.25804934094644,-101.25804934094644,0
264-61,0,0,0,-151.88707401141966,-151.88707401141966,0
215-82,0,0,0,-182.2644888137036,-182.2644888137036,0
055-97,0,0,0,-81.00643947275715,-81.00643947275715,0
066-13,0,0,0,-91.1322444068518,-91.1322444068518,0
074-52,0,0,0,-172.13868387960895,-172.13868387960895,0
284-1,0,0,0,-50.629024670473214,-50.629024670473214,0
027-42,0,0,0,-60.75482960456786,-60.75482960456786,0
317-87,0,0,0,-131.63546414323037,-131.63546414323037,0
121-35,0,0,0,-151.88707401141966,-151.88707401141966,0
327-95,0,0,0,-334.15156282512305,-334.15156282512305,0
130-66,0,0,0,-121.50965920913573,-121.50965920913573,0
251-15,0,0,0,-151.88707401141966,-151.88707401141966,0
314-21,0,0,0,-172.13868387960895,-172.13868387960895,0
058-9,0,0,0,-232.89351348417682,-232.89351348417682,0
023-97,0,0,0,-131.63546414323037,-131.63546414323037,0
272-93,0,0,0,-415.15800229788,-415.15800229788,0
106-49,0,0,0,-162.0128789455143,-162.0128789455143,0
297-13,0,0,0,-273.39673322055535,-273.39673322055535,0
299-98,0,0,0,-192.39029374779824,-192.39029374779824,0
333-4,0,0,0,-151.88707401141966,-151.88707401141966,0
013-92,0,0,0,-182.2644888137036,-182.2644888137036,0
170-65,0,0,0,-243.01931841827147,-243.01931841827147,0
300-42,0,0,0,-111.38385427504109,-111.38385427504109,0
084-64,0,0,0,-232.89351348417682,-232.89351348417682,0
224-44,0,0,0,-162.0128789455143,-162.0128789455143,0
158-13,0,0,0,-121.50965920913573,-121.50965920913573,0
082-11,0,0,0,-141.761269077325,-141.761269077325,0
170-64,0,0,0,-243.01931841827147,-243.01931841827147,0
201-97,0,0,0,-50.629024670473214,-50.629024670473214,0
338-47,0,0,0,-172.13868387960895,-172.13868387960895,0
217-41,0,0,0,-151.88707401141966,-151.88707401141966,0
149-27,0,0,0,-172.13868387960895,-172.13868387960895,0
226-22,0,0,0,-91.1322444068518,-91.1322444068518,0
069-44,0,0,0,-91.1322444068518,-91.1322444068518,0
365-15,0,0,0,-162.0128789455143,-162.0128789455143,0
015-36,0,0,0,-81.00643947275715,-81.00643947275715,0
275-15,0,0,0,-222.76770855008218,-222.76770855008218,0
348-79,0,0,0,-141.761269077325,-141.761269077325,0
050-89,0,0,0,-192.39029374779824,-192.39029374779824,0
216-67,0,0,0,-182.2644888137036,-182.2644888137036,0
316-99,0,0,0,-70.8806345386625,-70.8806345386625,0
265-69,0,0,0,-111.38385427504109,-111.38385427504109,0
164-7,0,0,0,-232.89351348417682,-232.89351348417682,0
182-20,0,0,0,-384.78058749559614,-384.78058749559614,0
296-88,0,0,0,-70.8806345386625,-70.8806345386625,0
257-39,0,0,0,-303.7741480228392,-303.7741480228392,0
333-34,0,0,0,-151.88707401141966,-151.88707401141966,0
138-10,0,0,0,-81.00643947275715,-81.00643947275715,0
283-91,0,0,0,-70.8806345386625,-70.8806345386625,0
306-40,0,0,0,-182.2644888137036,-182.2644888137036,0
295-79,0,0,0,-60.75482960456786,-60.75482960456786,0
035-62,0,0,0,-222.76770855008218,-222.76770855008218,0
182-54,0,0,0,-384.78058749559614,-384.78058749559614,0
114-10,0,0,0,-253.1451233523661,-253.1451233523661,0
171-88,0,0,0,-182.2644888137036,-182.2644888137036,0
069-52,0,0,0,-91.1322444068518,-91.1322444068518,0
300-12,0,0,0,-111.38385427504109,-111.38385427504109,0
151803-133,0.0,0.0,0.0,0,0,0
085-9,0,0,0,-222.76770855008218,-222.76770855008218,0
339-13,0,0,0,-263.27092828646073,-263.27092828646073,0
132-5,0,0,0,-192.39029374779824,-192.39029374779824,0
084-93,0,0,0,-232.89351348417682,-232.89351348417682,0
130-38,0,0,0,-121.50965920913573,-121.50965920913573,0
104-8,0,0,0,-111.38385427504109,-111.38385427504109,0
131-11,0,0,0,-202.51609868189288,-202.51609868189288,0
299-10,0,0,0,-192.39029374779824,-192.39029374779824,0
251-6,0,0,0,-151.88707401141966,-151.88707401141966,0
181-81,0,0,0,-172.13868387960895,-172.13868387960895,0
053-30,0,0,0,-101.25804934094644,-101.25804934094644,0
204-83,0,0,0,-111.38385427504109,-111.38385427504109,0
082-88,0,0,0,-141.761269077325,-141.761269077325,0
251-65,0,0,0,-151.88707401141966,-151.88707401141966,0
031-4,0,0,0,-172.13868387960895,-172.13868387960895,0
292-69,0,0,0,-222.76770855008218,-222.76770855008218,0
095-78,0,0,0,-192.39029374779824,-192.39029374779824,0
004-5,0,0,0,-131.63546414323037,-131.63546414323037,0
259-51,0,0,0,-243.01931841827147,-243.01931841827147,0
103-31,0,0,0,-313.8999529569338,-313.8999529569338,0
118-76,0,0,0,-263.27092828646073,-263.27092828646073,0
